"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl_id","gene_name","gene_symbol"
"339005",166.235813759648,-0.295072824659209,0.410630189372031,-0.718585316657936,0.47239646311882,0.999768645777355,NA,"WHAMM pseudogene 3","WHAMMP3"
"283683",86.5565466090319,-0.173975051019531,0.571071285262055,-0.304646819949451,0.760635156783094,0.999768645777355,"ENSG00000274253","uncharacterized LOC283683","LOC283683"
"123606",326.257822392752,0.723659755452035,0.334606205937002,2.16272066271324,0.0305626708735872,0.474461670845498,"ENSG00000170113","NIPA magnesium transporter 1","NIPA1"
"81614",222.471134354996,0.243687269647464,0.478082037568986,0.509718522131885,0.61024867476983,0.999768645777355,"ENSG00000140157","NIPA magnesium transporter 2","NIPA2"
"23191",563.338958334243,0.051477637988401,0.29809189115484,0.172690500868612,0.862894710820625,0.999768645777355,"ENSG00000273749","cytoplasmic FMR1 interacting protein 1","CYFIP1"
"114791",439.175223046883,0.327547048480485,0.410881745593169,0.797180823907428,0.425346021302262,0.999768645777355,"ENSG00000275835","tubulin gamma complex component 5","TUBGCP5"
"100132979",6.81601128280189,-3.1405465542171,2.18693388082066,-1.43605007072211,0.150988094053273,NA,"ENSG00000290359","golgin A8 family member D, pseudogene","GOLGA8DP"
"102723534",111.689564650209,0.353979820431515,0.645706678882722,0.548205295079203,0.583550946699381,0.999768645777355,NA,"HECT and RLD domain containing E3 ubiquitin protein ligase 2 pseudogene","LOC102723534"
"102723564",131.895229342721,0.522663237837906,0.558327428106268,0.936123162730286,0.349209778479217,0.991757981419217,NA,"E3 ubiquitin-protein ligase HERC2-like","LOC102723564"
"653061",17.0372899046608,0.479972278804696,1.18520292695369,0.404970547987393,0.685499160055645,0.999768645777355,"ENSG00000261739","golgin A8 family member S","GOLGA8S"
"7681",5.08015546583671,4.24495143372056,2.83630962230955,1.49664599391091,0.134485395665814,NA,"ENSG00000179455","makorin ring finger protein 3","MKRN3"
"54551",154.623015734059,-0.173551745141335,0.452315998647494,-0.383695791571127,0.701203932157986,0.999768645777355,"ENSG00000254585","MAGE family member L2","MAGEL2"
"4692",530.628383488193,-0.0990047353564037,0.293834582381858,-0.336940378337565,0.73616184571635,0.999768645777355,"ENSG00000182636","necdin, MAGE family member","NDN"
"107984787",53.5590390979749,-1.32112396795826,0.737105235773192,-1.79231391101497,0.0730826961885588,0.68026040757255,NA,"uncharacterized LOC107984787","LOC107984787"
"105370731",26.2102470902272,-0.190348951637738,0.95889079133831,-0.198509520956053,0.842646436331123,0.999768645777355,NA,"Prader-Willi region non-protein coding RNA 4","PWRN4"
"105370734",9.40633889034293,-1.3800416543621,1.66303946623799,-0.829830970568566,0.406634357734923,NA,NA,NA,NA
"105370733",114.827424806098,-0.307594745234833,0.48950679266564,-0.628376867989527,0.529757086929081,0.999768645777355,NA,"uncharacterized LOC105370733","LOC105370733"
"105370732",11.2678349800588,-0.208718334860769,1.42550142396005,-0.146417486052696,0.883591824193158,0.999768645777355,NA,"uncharacterized LOC105370732","LOC105370732"
"791115",2.76759355914813,-2.24286716527429,3.09683568013374,-0.724244808874532,0.468915453629842,NA,"ENSG00000260551","Prader-Willi region non-protein coding RNA 2","PWRN2"
"101928840",19.979082043774,0.479905560377201,1.13895315266008,0.421356716258572,0.673494620712764,0.999768645777355,"ENSG00000259905","Prader-Willi region non-protein coding RNA 3","PWRN3"
"791114",24.1929656512253,-0.336857877842432,1.26361295040037,-0.266583116084478,0.789790156741717,0.999768645777355,"ENSG00000259905","Prader-Willi region non-protein coding RNA 1","PWRN1"
"23742",27.8761763427602,0.279023481736238,1.05844376001077,0.263616728897715,0.792075266594826,0.999768645777355,"ENSG00000185823","nuclear pore associated protein 1","NPAP1"
"104472715",5008.48256578207,-0.00989810936536446,0.180878216978346,-0.0547225062847088,0.956359538803301,0.999768645777355,NA,"small nucleolar RNA host gene 14","SNHG14"
"6638",3545.0596475163,0.117359151087638,0.188107081247414,0.623895444601992,0.532696252177444,0.999768645777355,"ENSG00000128739","small nuclear ribonucleoprotein polypeptide N","SNRPN"
"8926",3471.05528738135,0.1130083507385,0.18991011944839,0.595062290870769,0.551801833847299,0.999768645777355,"ENSG00000273173","SNRPN upstream open reading frame","SNURF"
"347746",789.137710429373,-0.237529107752616,0.233188645122496,-1.01861352480452,0.30838648085168,0.980435325462661,NA,"Prader Willi/Angelman region RNA, SNRPN neighbor","PWARSN"
"91380",15.3640719307663,0.213324822693044,1.24313407196443,0.171602426080996,0.863750100012648,0.999768645777355,"ENSG00000276314","small nucleolar RNA, C/D box 107","SNORD107"
"8123",263.839432439393,-0.225772522978102,0.349317199656083,-0.646325240212575,0.518068745090514,0.999768645777355,"ENSG00000279192","Prader Willi/Angelman region RNA 5","PWAR5"
"347686",7.10458564103451,0.184517857008194,1.7314987918981,0.106565397487758,0.915133771024402,NA,"ENSG00000276610","small nucleolar RNA, C/D box 64","SNORD64"
"338427",4.69347729228065,-0.569958107169606,2.08139324485878,-0.273834898127709,0.784211503458731,NA,"ENSG00000239014","small nucleolar RNA, C/D box 108","SNORD108"
"100506965",1214.81643891301,0.232066103725368,0.286186274906749,0.81089180045753,0.417427809461807,0.998139332016304,NA,"Prader Willi/Angelman region RNA 6","PWAR6"
"338428",6.23395329580957,0.377638007695825,1.94773909740462,0.193885314618899,0.846265682743428,NA,"ENSG00000274640","small nucleolar RNA, C/D box 109A","SNORD109A"
"100033414",3.16972908879886,0.112386823492883,2.46693175472375,0.045557329779262,0.96366307973872,NA,"ENSG00000207001","small nucleolar RNA, C/D box 116-2","SNORD116-2"
"100033429",2.72427565214505,0.167790166627275,2.71571727079989,0.0617848435223354,0.950734173543238,NA,"ENSG00000206656","small nucleolar RNA, C/D box 116-17","SNORD116-17"
"100033430",9.1587335437725,-0.683500993318682,1.57082351217127,-0.435122716220305,0.663473355530624,NA,"ENSG00000206688","small nucleolar RNA, C/D box 116-18","SNORD116-18"
"727708",3.41667921220406,1.19173798020517,2.41654911750051,0.493156944990138,0.621901697107977,NA,"ENSG00000207460","small nucleolar RNA, C/D box 116-19","SNORD116-19"
"100033431",11.4163460376846,-1.02184579278796,1.4174735841979,-0.720892300343069,0.470975780502945,0.999768645777355,"ENSG00000278715","small nucleolar RNA, C/D box 116-20","SNORD116-20"
"100033432",7.21862616884611,-0.248954040685404,1.72044332157116,-0.144703424730116,0.884945035077699,NA,"ENSG00000277785","small nucleolar RNA, C/D box 116-21","SNORD116-21"
"100033438",7.56874464101419,-1.11289338343336,1.89332292716716,-0.587799031778746,0.556667194005649,NA,"ENSG00000251815","small nucleolar RNA, C/D box 116-26","SNORD116-26"
"100033820",4.81168388968689,0.527873893415518,2.17987794589955,0.242157545750887,0.80865808971058,NA,"ENSG00000278123","small nucleolar RNA, C/D box 116-28","SNORD116-28"
"3653",1103.85306983496,-0.19536118233342,0.281781733628685,-0.693306765550869,0.488117058154095,0.999768645777355,NA,"imprinted in Prader-Willi syndrome","IPW"
"145624",60.438434519981,-1.16275535661854,0.903890804469615,-1.28638918646907,0.198307270403398,0.897106698931027,"ENSG00000279050","Prader Willi/Angelman region RNA 1","PWAR1"
"100873857",5.00650048973436,-0.198192861429606,2.12572531134169,-0.0932354055211927,0.925716547343222,NA,"ENSG00000276844","small nucleolar RNA, C/D box 115-46","SNORD115-46"
"7337",1933.57111367797,-0.419870707815698,0.193903161422541,-2.16536287874515,0.0303599065015385,0.472047088985558,"ENSG00000114062","ubiquitin protein ligase E3A","UBE3A"
"105370737",9.06510752920919,0.539074190462148,1.71468278053954,0.314387125467326,0.75322703320209,NA,"ENSG00000235731","long intergenic non-protein coding RNA 2250","LINC02250"
"107984789",7.4536615434203,3.12678853505194,1.92002204626426,1.62851699600828,0.103415308391974,NA,NA,"uncharacterized LOC107984789","LOC107984789"
"100128714",5.55019772687721,0.904633438823228,2.59689359391523,0.348352139241619,0.727575741473284,NA,"ENSG00000206187","long intergenic non-protein coding RNA 2346","LINC02346"
"2562",1240.23387419717,-0.123591917861573,0.233414575823668,-0.529495287196376,0.596461912857645,0.999768645777355,"ENSG00000166206","gamma-aminobutyric acid type A receptor subunit beta3","GABRB3"
"112268151",141.26528981011,-0.399044614115741,0.459973617854115,-0.867538047024042,0.385647274642365,0.998139332016304,NA,"uncharacterized LOC112268151","LOC112268151"
"2558",4.14140791357047,5.44005829408484,3.80823016754833,1.42850039381602,0.153147881348269,NA,"ENSG00000186297","gamma-aminobutyric acid type A receptor subunit alpha5","GABRA5"
"4948",22.5213022123863,0.329167242563391,1.141181611895,0.288444222315141,0.773006720926668,0.999768645777355,"ENSG00000104044","OCA2 melanosomal transmembrane protein","OCA2"
"8924",1011.02156949615,0.0640888186473921,0.227823362929728,0.281309246879831,0.77847321858464,0.999768645777355,"ENSG00000128731","HECT and RLD domain containing E3 ubiquitin protein ligase 2","HERC2"
"100132565",2.99333396097418,-3.55925163056544,3.11871679505029,-1.14125515860059,0.253763756572997,NA,"ENSG00000153684","golgin A8 family member F","GOLGA8F"
"283768",3.46385557840817,-2.69996102271917,2.8635040535471,-0.94288709644907,0.345738655692434,NA,"ENSG00000183629","golgin A8 family member G","GOLGA8G"
"100996738",37.7709666040508,0.340663259963346,0.825401813658474,0.412724147592317,0.679808730804106,0.999768645777355,NA,"HERC2 pseudogene 11","HERC2P11"
"440248",695.810486825088,-0.240954360240728,0.255014994368043,-0.944863500430007,0.344728567786827,0.990194535235003,"ENSG00000291082","HERC2 pseudogene 9","HERC2P9"
"653720",96.1402434607583,-0.155967144498649,0.600468174615461,-0.259742566037792,0.795062356235838,0.999768645777355,"ENSG00000188626","golgin A8 family member M","GOLGA8M"
"440253",164.468982044744,0.0290988811552119,0.450628896435842,0.0645739351944885,0.948513238086161,0.999768645777355,NA,"WHAMM pseudogene 2","WHAMMP2"
"646278",49.6026651250039,-0.0507258564868073,0.733543078519791,-0.0691518439369185,0.944868754265542,0.999768645777355,NA,"PDCD6IP pseudogene 2","PDCD6IPP2"
"23359",34.4731554005757,0.559427780830174,1.03041200087338,0.542916600695646,0.587187225538778,0.999768645777355,"ENSG00000104059","endosomal transmembrane epsin interactor 2","ENTREP2"
"56160",227.348899560275,0.133242163657745,0.470264504298953,0.283334511619957,0.776920424262711,0.999768645777355,"ENSG00000185115","NSE3 homolog, SMC5-SMC6 complex component","NSMCE3"
"100130111",7.63900730394787,1.45271826701431,1.76355664981695,0.823743465890414,0.410085336405872,NA,"ENSG00000256802","lung cancer immune cell infiltration associated lncRNA","LCIIAR"
"7082",903.815615109681,0.314909733998662,0.24927461547092,1.26330446204378,0.206479783281618,0.905189777716375,"ENSG00000104067","tight junction protein 1","TJP1"
"653073",50.1524132484355,0.221567371011741,0.735482837239494,0.301254305054017,0.763220582530456,0.999768645777355,"ENSG00000179938","golgin A8 family member J","GOLGA8J"
"89837",4.73341609647618,1.26447447964452,2.54622759369795,0.496607012968584,0.619466206736013,NA,"ENSG00000290997","ULK4 pseudogene 3","ULK4P3"
"653075",51.5810176319501,0.401502823891729,0.746159163098101,0.538092733760266,0.590513028671315,0.999768645777355,"ENSG00000261247","golgin A8 family member T","GOLGA8T"
"102724055",3.12641118179578,2.32628114820075,2.6145126288816,0.889757089907747,0.373596331913973,NA,NA,NA,NA
"89832",6.49977248699676,3.44351129596151,2.26407065450932,1.52093808958793,0.128275374309188,NA,"ENSG00000166664","CHRNA7 (exons 5-10) and FAM7A (exons A-E) fusion","CHRFAM7A"
"101059918",61.2119582237885,0.322483362591306,0.656006720385528,0.491585455712689,0.623012427293708,0.999768645777355,"ENSG00000186399","golgin A8 family member R","GOLGA8R"
"101927788",19.4117311757409,0.891217806500709,1.13396486836514,0.785930703290305,0.4319080858079,0.999768645777355,NA,"uncharacterized LOC101927788","LOC101927788"
"105376704",13.6097620326986,0.710095533201103,1.31300240112862,0.540818152800579,0.588632929487425,0.999768645777355,NA,"uncharacterized LOC105376704","LOC105376704"
"100288203",146.681900329516,0.0264093693569833,0.470618407981752,0.056116311876197,0.955249149416302,0.999768645777355,NA,"WHAMM pseudogene 4","WHAMMP4"
"727909",13.4213121708773,0.771378686429203,1.31858016421813,0.585007045731349,0.558542979233329,0.999768645777355,"ENSG00000178115","golgin A8 family member Q","GOLGA8Q"
"100288380",6.27589338257436,0.859497523401955,2.32303138649841,0.36998963010031,0.711390216991132,NA,"ENSG00000290723","ULK4 pseudogene 2","ULK4P2"
"102725021",93.3847187967755,0.207773444768881,0.560477729971146,0.370707761715309,0.710855208610994,0.999768645777355,NA,"ARHGAP11B divergent transcript","ARHGAP11B-DT"
"728498",69.6108331924433,0.474541447006763,0.613783627362317,0.773141259968215,0.439438784989865,0.999768645777355,"ENSG00000261794","golgin A8 family member H","GOLGA8H"
"89839",5.25947798013785,-0.316086865874623,2.02040867550903,-0.15644699496006,0.875680696565478,NA,"ENSG00000285077","Rho GTPase activating protein 11B","ARHGAP11B"
"100288637",12.3112789954213,-0.852664119051824,1.65254746219007,-0.515969518915851,0.605875698310563,0.999768645777355,"ENSG00000187951","OTU deubiquitinase 7A pseudogene","LOC100288637"
"22909",534.577421432689,-0.157761814571509,0.27079029149811,-0.582597750084442,0.560164120375666,0.999768645777355,"ENSG00000198690","FANCD2 and FANCI associated nuclease 1","FAN1"
"54893",408.490669666492,0.0423830887623011,0.294568002035054,0.143882188389415,0.885593500932741,0.999768645777355,"ENSG00000166912","myotubularin related protein 10","MTMR10"
"102725022",9.9761939166293,-0.443337900373312,1.67655583064335,-0.264433723154444,0.791445728714697,0.999768645777355,NA,"long intergenic non-protein coding RNA 2352","LINC02352"
"283710",3.69161666132214,3.76279617092159,3.51416548186636,1.07075099062301,0.284281408721252,NA,"ENSG00000259772","long intergenic non-protein coding RNA 3034","LINC03034"
"51621",286.086001123238,0.165908453714157,0.443077533313598,0.374445647183675,0.708072787326139,0.999768645777355,"ENSG00000169926","KLF transcription factor 13","KLF13"
"105370939",6.45363869057493,0.742292336743627,2.29652890327792,0.323223598746842,0.746525910084266,NA,NA,"uncharacterized LOC105370939","LOC105370939"
"161725",75.568708285418,1.13510570988531,0.618358797164131,1.83567487855116,0.0664057554851628,0.658671578172776,"ENSG00000169918","OTU deubiquitinase 7A","OTUD7A"
"105370753",4.28282963589699,1.28368140193942,2.27043469853678,0.565390144348442,0.571808426652755,NA,NA,"uncharacterized LOC105370753","LOC105370753"
"1139",7.91784406269051,3.75700535457404,2.11194698175298,1.77892976814011,0.075251276986223,NA,"ENSG00000175344","cholinergic receptor nicotinic alpha 7 subunit","CHRNA7"
"653125",51.3835527677119,0.279948379573301,0.70705617599787,0.395935130865958,0.692152883691494,0.999768645777355,"ENSG00000249931","golgin A8 family member K","GOLGA8K"
"89838",6.74858390780561,1.01981405772335,2.26048168720842,0.451149002221189,0.651882162346276,NA,"ENSG00000291023","ULK4 pseudogene 1","ULK4P1"
"728047",67.4437426118008,0.306412750057164,0.636824612466526,0.481157204132512,0.630404774279836,0.999768645777355,"ENSG00000206127","golgin A8 family member O","GOLGA8O"
"105376710",11.9493898803597,0.53192515765216,1.37525388305281,0.386783243593818,0.698916683287402,0.999768645777355,NA,"uncharacterized LOC105376710","LOC105376710"
"100653133",5.41731577134602,-0.389792787522229,2.51432873138738,-0.155028569914621,0.876798794054338,NA,NA,"golgin subfamily A member 6-like protein 1","LOC100653133"
"107987222",18.8796093162012,-0.306709147463047,1.145970556677,-0.267641385440494,0.788975371723929,0.999768645777355,NA,NA,NA
"100288615",104.097587924436,-0.0477151213551138,0.645211507261039,-0.0739526819006489,0.941048036478909,0.999768645777355,NA,"WHAMM pseudogene 1","WHAMMP1"
"100996255",71.0978070447275,0.60315788538693,0.75376118083481,0.800197596696233,0.423596322028236,0.999768645777355,"ENSG00000289083","long intergenic non-protein coding RNA 2256","LINC02256"
"101928042",49.3163914181903,0.272931284046046,0.715020672366213,0.381711039406506,0.702675710766831,0.999768645777355,NA,"ARHGAP11A divergent transcript","ARHGAP11A-DT"
"643699",150.530318117889,0.208769933209052,0.463876221933363,0.450055259006232,0.652670596347926,0.999768645777355,"ENSG00000232653","golgin A8 family member N","GOLGA8N"
